"marque";"modele";"energ";"hybride";"puissance_administrative";"puissance_maximale";"typ_boite_nb_rapp";"conso_urb_93";"conso_exurb";"conso_mixte";"co2_mixte";"co_typ_1";"hc";"nox";"hcnox";"ptcl";"masse_ordma_min";"masse_ordma_max"
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.4";"5";130;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.2";"4.8";124;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.3";"4.9";127;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.4";"5";130;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.2";"4.8";124;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.3";"4.9";127;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.6";"4";"4.6";121;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.7";"4.1";"4.7";123;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.7";"4.1";"4.6";121;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.4";"5";130;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.2";"4.8";124;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.3";"4.9";127;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.4";"5";130;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.2";"4.8";124;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.3";"4.9";127;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.6";"4";"4.6";121;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.7";"4.1";"4.7";123;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.7";"4.1";"4.6";121;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.4";"5";130;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.2";"4.8";124;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.3";"4.9";127;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.4";"5";130;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.2";"4.8";124;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.3";"4.9";127;"0.192";"";"0.062";"0.072";"0.001";1785;1785
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.4";"5.1";135;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.4";"5.1";135;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.3";139;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.3";139;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.4";"5.1";135;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.3";139;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.4";"5.1";135;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.4";"5.1";135;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.3";139;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.3";139;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.4";"5.1";135;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.3";139;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.4";"5.1";135;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.4";"5.1";135;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.3";139;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.3";139;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.4";"5.1";135;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.3";139;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.4";"5.1";135;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.4";"5.1";135;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.3";139;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.3";139;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.4";"5.1";135;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.3";139;"0.18";"";"0.04";"0.057";"0.001";1875;1875
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.5";"4.8";"5.8";135;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"4.9";"5.9";138;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.5";"4.8";"5.8";135;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"5";"6";138;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"5";"6";138;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.5";"4.8";"5.8";135;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"4.9";"5.9";138;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.5";"4.8";"5.8";135;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"5";"6";138;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"5";"6";138;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.5";"4.8";"5.8";135;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"4.9";"5.9";138;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.5";"4.8";"5.8";135;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"5";"6";138;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"5";"6";138;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.5";"4.8";"5.8";135;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"4.9";"5.9";138;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.5";"4.8";"5.8";135;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"5";"6";138;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.117";"0.041";"0.046";"";"0";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"5";"6";138;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.7";"5.1";"6.1";142;"0.108";"0.025";"0.037";"";"0.001";1680;1680
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"5.7";"4.2";"4.7";126;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"5.9";"4.3";"4.9";129;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.2";"4.5";"5.1";134;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"5.7";"4.2";"4.7";126;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.2";"4.5";"5.1";134;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"5.7";"4.2";"4.7";126;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"5.9";"4.3";"4.9";129;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.2";"4.5";"5.1";134;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"5.7";"4.2";"4.7";126;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.2";"4.5";"5.1";134;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"5.7";"4.2";"4.7";126;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"5.9";"4.3";"4.9";129;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.2";"4.5";"5.1";134;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"5.7";"4.2";"4.7";126;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.2";"4.5";"5.1";134;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"5.7";"4.2";"4.7";126;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"5.9";"4.3";"4.9";129;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.2";"4.5";"5.1";134;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"5.7";"4.2";"4.7";126;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.2";"4.5";"5.1";134;"0.054";"";"0.146";"0.156";"0";1775;1775
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.4";140;"0.054";"";"0.146";"0.156";"0";1845;1845
"MERCEDES ";"E 250 ";"GO ";"non ";12;"150";"A 7 ";"6.6";"5";"5.7";149;"0.054";"";"0.146";"0.156";"0";1845;1845
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.4";140;"0.054";"";"0.146";"0.156";"0";1845;1845
"MERCEDES ";"E 250 ";"GO ";"non ";12;"150";"A 7 ";"6.6";"5";"5.7";149;"0.054";"";"0.146";"0.156";"0";1845;1845
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.4";140;"0.054";"";"0.146";"0.156";"0";1845;1845
"MERCEDES ";"E 250 ";"GO ";"non ";12;"150";"A 7 ";"6.6";"5";"5.7";149;"0.054";"";"0.146";"0.156";"0";1845;1845
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.4";"4.6";"5.4";140;"0.054";"";"0.146";"0.156";"0";1845;1845
"MERCEDES ";"E 250 ";"GO ";"non ";12;"150";"A 7 ";"6.6";"5";"5.7";149;"0.054";"";"0.146";"0.156";"0";1845;1845
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.5";"4.2";"4.7";124;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.6";"4.3";"4.9";127;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.6";"4.3";"4.7";123;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.7";"4.4";"4.9";127;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.6";"4.4";"4.8";126;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.7";"4.4";"4.8";127;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.7";"4.4";"4.9";127;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.6";"4.4";"4.8";126;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.7";"4.4";"4.8";127;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.5";"4.2";"4.7";124;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.6";"4.3";"4.9";127;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.6";"4.3";"4.7";123;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.7";"4.4";"4.9";127;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.6";"4.4";"4.8";126;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.7";"4.4";"4.8";127;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.7";"4.4";"4.9";127;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.6";"4.4";"4.8";126;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 9 ";"5.7";"4.4";"4.8";127;"0.196";"";"0.04";"0.058";"0.001";1915;1915
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.9";"4.4";"5";130;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.5";"5.1";133;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.4";"4.9";128;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6.1";"4.6";"5.2";135;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.6";"5.1";132;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.6";"5.2";133;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6.1";"4.6";"5.2";135;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.6";"5.1";132;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.6";"5.2";133;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.9";"4.4";"5";130;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.5";"5.1";133;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"5.8";"4.4";"4.9";128;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6.1";"4.6";"5.2";135;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.6";"5.1";132;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.6";"5.2";133;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6.1";"4.6";"5.2";135;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.6";"5.1";132;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"M 6 ";"6";"4.6";"5.2";133;"0.192";"";"0.062";"0.072";"0.001";1905;1905
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.7";"5.3";140;"0.141";"";"0.05";"0.061";"0.001";1955;1955
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.5";"4.9";"5.5";143;"0.141";"";"0.05";"0.061";"0.001";1955;1955
"MERCEDES ";"E 250 ";"GO ";"non ";12;"150";"A 7 ";"6.6";"4.9";"5.6";145;"0.141";"";"0.05";"0.061";"0.001";1955;1955
"MERCEDES ";"E 250 ";"GO ";"non ";12;"150";"A 7 ";"6.6";"5";"5.6";147;"0.141";"";"0.05";"0.061";"0.001";1955;1955
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.5";"4.9";"5.5";143;"0.141";"";"0.05";"0.061";"0.001";1955;1955
"MERCEDES ";"E 250 ";"GO ";"non ";12;"150";"A 7 ";"6.6";"4.9";"5.6";145;"0.141";"";"0.05";"0.061";"0.001";1955;1955
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.3";"4.7";"5.3";140;"0.141";"";"0.05";"0.061";"0.001";1955;1955
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.5";"4.9";"5.5";143;"0.141";"";"0.05";"0.061";"0.001";1955;1955
"MERCEDES ";"E 250 ";"GO ";"non ";12;"150";"A 7 ";"6.6";"4.9";"5.6";145;"0.141";"";"0.05";"0.061";"0.001";1955;1955
"MERCEDES ";"E 250 ";"GO ";"non ";12;"150";"A 7 ";"6.6";"5";"5.6";147;"0.141";"";"0.05";"0.061";"0.001";1955;1955
"MERCEDES ";"E 250 ";"GO ";"non ";11;"150";"A 7 ";"6.5";"4.9";"5.5";143;"0.141";"";"0.05";"0.061";"0.001";1955;1955
"MERCEDES ";"E 250 ";"GO ";"non ";12;"150";"A 7 ";"6.6";"4.9";"5.6";145;"0.141";"";"0.05";"0.061";"0.001";1955;1955
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"5.1";"6.1";141;"0.117";"0.041";"0.046";"";"0";1785;1785
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.8";"5.3";"6.2";144;"0.117";"0.041";"0.046";"";"0";1785;1785
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"5.1";"6.1";141;"0.108";"0.025";"0.037";"";"0.001";1785;1785
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.9";"5.5";"6.3";147;"0.108";"0.025";"0.037";"";"0.001";1785;1785
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"8.1";"5.5";"6.4";149;"0.108";"0.025";"0.037";"";"0.001";1785;1785
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.9";"5.5";"6.3";147;"0.108";"0.025";"0.037";"";"0.001";1785;1785
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"8.1";"5.5";"6.4";149;"0.108";"0.025";"0.037";"";"0.001";1785;1785
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"5.1";"6.1";141;"0.117";"0.041";"0.046";"";"0";1785;1785
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.8";"5.3";"6.2";144;"0.117";"0.041";"0.046";"";"0";1785;1785
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.6";"5.1";"6.1";141;"0.108";"0.025";"0.037";"";"0.001";1785;1785
"MERCEDES ";"E 250 ";"ES ";"non ";12;"155";"A 7 ";"7.9";"5.5";"6.3";147;"0.108";"0.025";"0.037";"";"0.001";1785;1785
